STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
MHP,D,32,TEMP MN,20140403 0000,20140403 0000,11, ,DEG F
MHP,D,32,TEMP MN,20140404 0000,20140404 0000,14, ,DEG F
MHP,D,32,TEMP MN,20140405 0000,20140405 0000,20, ,DEG F
MHP,D,32,TEMP MN,20140406 0000,20140406 0000,22, ,DEG F
MHP,D,32,TEMP MN,20140407 0000,20140407 0000,27, ,DEG F
MHP,D,32,TEMP MN,20140408 0000,20140408 0000,32, ,DEG F
MHP,D,32,TEMP MN,20140409 0000,20140409 0000,30, ,DEG F
MHP,D,32,TEMP MN,20140410 0000,20140410 0000,32, ,DEG F
MHP,D,32,TEMP MN,20140411 0000,20140411 0000,34, ,DEG F
MHP,D,32,TEMP MN,20140412 0000,20140412 0000,32, ,DEG F
MHP,D,32,TEMP MN,20140413 0000,20140413 0000,28, ,DEG F
MHP,D,32,TEMP MN,20140414 0000,20140414 0000,24, ,DEG F
MHP,D,32,TEMP MN,20140415 0000,20140415 0000,31, ,DEG F
MHP,D,32,TEMP MN,20140416 0000,20140416 0000,30, ,DEG F
MHP,D,32,TEMP MN,20140417 0000,20140417 0000,33, ,DEG F
MHP,D,32,TEMP MN,20140418 0000,20140418 0000,32, ,DEG F
MHP,D,32,TEMP MN,20140419 0000,20140419 0000,31, ,DEG F
MHP,D,32,TEMP MN,20140420 0000,20140420 0000,32, ,DEG F
MHP,D,32,TEMP MN,20140421 0000,20140421 0000,32, ,DEG F
MHP,D,32,TEMP MN,20140422 0000,20140422 0000,20, ,DEG F
MHP,D,32,TEMP MN,20140423 0000,20140423 0000,20, ,DEG F
MHP,D,32,TEMP MN,20140424 0000,20140424 0000,29, ,DEG F
MHP,D,32,TEMP MN,20140425 0000,20140425 0000,18, ,DEG F
MHP,D,32,TEMP MN,20140426 0000,20140426 0000,10, ,DEG F
MHP,D,32,TEMP MN,20140427 0000,20140427 0000,16, ,DEG F
MHP,D,32,TEMP MN,20140428 0000,20140428 0000,22, ,DEG F
MHP,D,32,TEMP MN,20140429 0000,20140429 0000,27, ,DEG F
MHP,D,32,TEMP MN,20140430 0000,20140430 0000,33, ,DEG F
MHP,D,32,TEMP MN,20140501 0000,20140501 0000,32, ,DEG F
MHP,D,32,TEMP MN,20140502 0000,20140502 0000,35, ,DEG F
MHP,D,32,TEMP MN,20140503 0000,20140503 0000,32, ,DEG F
MHP,D,32,TEMP MN,20140504 0000,20140504 0000,32, ,DEG F
MHP,D,32,TEMP MN,20140505 0000,20140505 0000,27, ,DEG F
MHP,D,32,TEMP MN,20140506 0000,20140506 0000,22, ,DEG F
MHP,D,32,TEMP MN,20140507 0000,20140507 0000,20, ,DEG F
MHP,D,32,TEMP MN,20140508 0000,20140508 0000,26, ,DEG F
MHP,D,32,TEMP MN,20140509 0000,20140509 0000,30, ,DEG F
MHP,D,32,TEMP MN,20140510 0000,20140510 0000,21, ,DEG F
MHP,D,32,TEMP MN,20140511 0000,20140511 0000,18, ,DEG F
MHP,D,32,TEMP MN,20140512 0000,20140512 0000,26, ,DEG F
MHP,D,32,TEMP MN,20140513 0000,20140513 0000,32, ,DEG F
MHP,D,32,TEMP MN,20140514 0000,20140514 0000,32, ,DEG F
MHP,D,32,TEMP MN,20140515 0000,20140515 0000,37, ,DEG F
MHP,D,32,TEMP MN,20140516 0000,20140516 0000,38, ,DEG F
MHP,D,32,TEMP MN,20140517 0000,20140517 0000,36, ,DEG F
MHP,D,32,TEMP MN,20140518 0000,20140518 0000,31, ,DEG F
MHP,D,32,TEMP MN,20140519 0000,20140519 0000,27, ,DEG F
MHP,D,32,TEMP MN,20140520 0000,20140520 0000,26, ,DEG F
MHP,D,32,TEMP MN,20140521 0000,20140521 0000,30, ,DEG F
MHP,D,32,TEMP MN,20140522 0000,20140522 0000,29, ,DEG F
MHP,D,32,TEMP MN,20140523 0000,20140523 0000,31, ,DEG F
MHP,D,32,TEMP MN,20140524 0000,20140524 0000,37, ,DEG F
MHP,D,32,TEMP MN,20140525 0000,20140525 0000,37, ,DEG F
MHP,D,32,TEMP MN,20140526 0000,20140526 0000,40, ,DEG F
MHP,D,32,TEMP MN,20140527 0000,20140527 0000,39, ,DEG F
MHP,D,32,TEMP MN,20140528 0000,20140528 0000,36, ,DEG F
MHP,D,32,TEMP MN,20140529 0000,20140529 0000,31, ,DEG F
MHP,D,32,TEMP MN,20140530 0000,20140530 0000,33, ,DEG F
MHP,D,32,TEMP MN,20140531 0000,20140531 0000,32, ,DEG F
MHP,D,32,TEMP MN,20140601 0000,20140601 0000,37, ,DEG F
MHP,D,32,TEMP MN,20140602 0000,20140602 0000,33, ,DEG F
MHP,D,32,TEMP MN,20140603 0000,20140603 0000,33, ,DEG F
MHP,D,32,TEMP MN,20140604 0000,20140604 0000,39, ,DEG F
MHP,D,32,TEMP MN,20140605 0000,20140605 0000,43, ,DEG F
MHP,D,32,TEMP MN,20140606 0000,20140606 0000,43, ,DEG F
MHP,D,32,TEMP MN,20140607 0000,20140607 0000,45, ,DEG F
MHP,D,32,TEMP MN,20140608 0000,20140608 0000,45, ,DEG F
MHP,D,32,TEMP MN,20140609 0000,20140609 0000,45, ,DEG F
MHP,D,32,TEMP MN,20140610 0000,20140610 0000,44, ,DEG F
MHP,D,32,TEMP MN,20140611 0000,20140611 0000,43, ,DEG F
MHP,D,32,TEMP MN,20140612 0000,20140612 0000,42, ,DEG F
MHP,D,32,TEMP MN,20140613 0000,20140613 0000,---, ,DEG F
MHP,D,32,TEMP MN,20140614 0000,20140614 0000,29, ,DEG F
MHP,D,32,TEMP MN,20140615 0000,20140615 0000,33, ,DEG F
MHP,D,32,TEMP MN,20140616 0000,20140616 0000,33, ,DEG F
MHP,D,32,TEMP MN,20140617 0000,20140617 0000,32, ,DEG F
MHP,D,32,TEMP MN,20140618 0000,20140618 0000,28, ,DEG F
MHP,D,32,TEMP MN,20140619 0000,20140619 0000,38, ,DEG F
MHP,D,32,TEMP MN,20140620 0000,20140620 0000,40, ,DEG F
MHP,D,32,TEMP MN,20140621 0000,20140621 0000,41, ,DEG F
MHP,D,32,TEMP MN,20140622 0000,20140622 0000,39, ,DEG F
MHP,D,32,TEMP MN,20140623 0000,20140623 0000,42, ,DEG F
MHP,D,32,TEMP MN,20140624 0000,20140624 0000,42, ,DEG F
MHP,D,32,TEMP MN,20140625 0000,20140625 0000,40, ,DEG F
MHP,D,32,TEMP MN,20140626 0000,20140626 0000,37, ,DEG F
MHP,D,32,TEMP MN,20140627 0000,20140627 0000,38, ,DEG F
MHP,D,32,TEMP MN,20140628 0000,20140628 0000,39, ,DEG F
MHP,D,32,TEMP MN,20140629 0000,20140629 0000,49, ,DEG F
MHP,D,32,TEMP MN,20140630 0000,20140630 0000,50, ,DEG F
MHP,D,32,TEMP MN,20140701 0000,20140701 0000,50, ,DEG F
MHP,D,32,TEMP MN,20140702 0000,20140702 0000,48, ,DEG F
MHP,D,32,TEMP MN,20140703 0000,20140703 0000,47, ,DEG F
MHP,D,32,TEMP MN,20140704 0000,20140704 0000,46, ,DEG F
MHP,D,32,TEMP MN,20140705 0000,20140705 0000,45, ,DEG F
MHP,D,32,TEMP MN,20140706 0000,20140706 0000,51, ,DEG F
MHP,D,32,TEMP MN,20140707 0000,20140707 0000,51, ,DEG F
MHP,D,32,TEMP MN,20140708 0000,20140708 0000,49, ,DEG F
MHP,D,32,TEMP MN,20140709 0000,20140709 0000,47, ,DEG F
MHP,D,32,TEMP MN,20140710 0000,20140710 0000,47, ,DEG F
MHP,D,32,TEMP MN,20140711 0000,20140711 0000,45, ,DEG F
MHP,D,32,TEMP MN,20140712 0000,20140712 0000,49, ,DEG F
MHP,D,32,TEMP MN,20140713 0000,20140713 0000,51, ,DEG F
MHP,D,32,TEMP MN,20140714 0000,20140714 0000,55, ,DEG F
MHP,D,32,TEMP MN,20140715 0000,20140715 0000,48, ,DEG F
MHP,D,32,TEMP MN,20140716 0000,20140716 0000,48, ,DEG F
MHP,D,32,TEMP MN,20140717 0000,20140717 0000,48, ,DEG F
MHP,D,32,TEMP MN,20140718 0000,20140718 0000,49, ,DEG F
MHP,D,32,TEMP MN,20140719 0000,20140719 0000,50, ,DEG F
MHP,D,32,TEMP MN,20140720 0000,20140720 0000,42, ,DEG F
MHP,D,32,TEMP MN,20140721 0000,20140721 0000,41, ,DEG F
MHP,D,32,TEMP MN,20140722 0000,20140722 0000,44, ,DEG F
MHP,D,32,TEMP MN,20140723 0000,20140723 0000,42, ,DEG F
MHP,D,32,TEMP MN,20140724 0000,20140724 0000,45, ,DEG F
MHP,D,32,TEMP MN,20140725 0000,20140725 0000,46, ,DEG F
MHP,D,32,TEMP MN,20140726 0000,20140726 0000,46, ,DEG F
MHP,D,32,TEMP MN,20140727 0000,20140727 0000,50, ,DEG F
MHP,D,32,TEMP MN,20140728 0000,20140728 0000,46, ,DEG F
MHP,D,32,TEMP MN,20140729 0000,20140729 0000,42, ,DEG F
MHP,D,32,TEMP MN,20140730 0000,20140730 0000,46, ,DEG F
MHP,D,32,TEMP MN,20140731 0000,20140731 0000,45, ,DEG F
MHP,D,32,TEMP MN,20140801 0000,20140801 0000,48, ,DEG F
MHP,D,32,TEMP MN,20140802 0000,20140802 0000,50, ,DEG F
MHP,D,32,TEMP MN,20140803 0000,20140803 0000,45, ,DEG F
MHP,D,32,TEMP MN,20140804 0000,20140804 0000,42, ,DEG F
MHP,D,32,TEMP MN,20140805 0000,20140805 0000,42, ,DEG F
MHP,D,32,TEMP MN,20140806 0000,20140806 0000,40, ,DEG F
MHP,D,32,TEMP MN,20140807 0000,20140807 0000,41, ,DEG F
MHP,D,32,TEMP MN,20140808 0000,20140808 0000,44, ,DEG F
MHP,D,32,TEMP MN,20140809 0000,20140809 0000,44, ,DEG F
MHP,D,32,TEMP MN,20140810 0000,20140810 0000,44, ,DEG F
MHP,D,32,TEMP MN,20140811 0000,20140811 0000,45, ,DEG F
MHP,D,32,TEMP MN,20140812 0000,20140812 0000,45, ,DEG F
MHP,D,32,TEMP MN,20140813 0000,20140813 0000,41, ,DEG F
MHP,D,32,TEMP MN,20140814 0000,20140814 0000,39, ,DEG F
MHP,D,32,TEMP MN,20140815 0000,20140815 0000,40, ,DEG F
MHP,D,32,TEMP MN,20140816 0000,20140816 0000,45, ,DEG F
MHP,D,32,TEMP MN,20140817 0000,20140817 0000,46, ,DEG F
MHP,D,32,TEMP MN,20140818 0000,20140818 0000,42, ,DEG F
MHP,D,32,TEMP MN,20140819 0000,20140819 0000,38, ,DEG F
MHP,D,32,TEMP MN,20140820 0000,20140820 0000,41, ,DEG F
MHP,D,32,TEMP MN,20140821 0000,20140821 0000,41, ,DEG F
MHP,D,32,TEMP MN,20140822 0000,20140822 0000,41, ,DEG F
MHP,D,32,TEMP MN,20140823 0000,20140823 0000,37, ,DEG F
MHP,D,32,TEMP MN,20140824 0000,20140824 0000,40, ,DEG F
MHP,D,32,TEMP MN,20140825 0000,20140825 0000,39, ,DEG F
MHP,D,32,TEMP MN,20140826 0000,20140826 0000,38, ,DEG F
MHP,D,32,TEMP MN,20140827 0000,20140827 0000,40, ,DEG F
MHP,D,32,TEMP MN,20140828 0000,20140828 0000,46, ,DEG F
MHP,D,32,TEMP MN,20140829 0000,20140829 0000,46, ,DEG F
MHP,D,32,TEMP MN,20140830 0000,20140830 0000,46, ,DEG F
MHP,D,32,TEMP MN,20140831 0000,20140831 0000,41, ,DEG F
MHP,D,32,TEMP MN,20140901 0000,20140901 0000,45, ,DEG F
MHP,D,32,TEMP MN,20140902 0000,20140902 0000,46, ,DEG F
MHP,D,32,TEMP MN,20140903 0000,20140903 0000,43, ,DEG F
MHP,D,32,TEMP MN,20140904 0000,20140904 0000,42, ,DEG F
MHP,D,32,TEMP MN,20140905 0000,20140905 0000,42, ,DEG F
MHP,D,32,TEMP MN,20140906 0000,20140906 0000,43, ,DEG F
MHP,D,32,TEMP MN,20140907 0000,20140907 0000,46, ,DEG F
MHP,D,32,TEMP MN,20140908 0000,20140908 0000,37, ,DEG F
MHP,D,32,TEMP MN,20140909 0000,20140909 0000,33, ,DEG F
MHP,D,32,TEMP MN,20140910 0000,20140910 0000,40, ,DEG F
MHP,D,32,TEMP MN,20140911 0000,20140911 0000,43, ,DEG F
MHP,D,32,TEMP MN,20140912 0000,20140912 0000,44, ,DEG F
MHP,D,32,TEMP MN,20140913 0000,20140913 0000,45, ,DEG F
MHP,D,32,TEMP MN,20140914 0000,20140914 0000,45, ,DEG F
MHP,D,32,TEMP MN,20140915 0000,20140915 0000,50, ,DEG F
MHP,D,32,TEMP MN,20140916 0000,20140916 0000,46, ,DEG F
MHP,D,32,TEMP MN,20140917 0000,20140917 0000,46, ,DEG F
MHP,D,32,TEMP MN,20140918 0000,20140918 0000,41, ,DEG F
MHP,D,32,TEMP MN,20140919 0000,20140919 0000,41, ,DEG F
MHP,D,32,TEMP MN,20140920 0000,20140920 0000,39, ,DEG F
MHP,D,32,TEMP MN,20140921 0000,20140921 0000,37, ,DEG F
MHP,D,32,TEMP MN,20140922 0000,20140922 0000,38, ,DEG F
MHP,D,32,TEMP MN,20140923 0000,20140923 0000,41, ,DEG F
MHP,D,32,TEMP MN,20140924 0000,20140924 0000,41, ,DEG F
MHP,D,32,TEMP MN,20140925 0000,20140925 0000,37, ,DEG F
MHP,D,32,TEMP MN,20140926 0000,20140926 0000,32, ,DEG F
MHP,D,32,TEMP MN,20140927 0000,20140927 0000,29, ,DEG F
MHP,D,32,TEMP MN,20140928 0000,20140928 0000,32, ,DEG F
MHP,D,32,TEMP MN,20140929 0000,20140929 0000,29, ,DEG F
MHP,D,32,TEMP MN,20140930 0000,20140930 0000,35, ,DEG F
MHP,D,32,TEMP MN,20141001 0000,20141001 0000,29, ,DEG F
MHP,D,32,TEMP MN,20141002 0000,20141002 0000,35, ,DEG F
MHP,D,32,TEMP MN,20141003 0000,20141003 0000,40, ,DEG F
MHP,D,32,TEMP MN,20141004 0000,20141004 0000,44, ,DEG F
MHP,D,32,TEMP MN,20141005 0000,20141005 0000,41, ,DEG F
MHP,D,32,TEMP MN,20141006 0000,20141006 0000,41, ,DEG F
MHP,D,32,TEMP MN,20141007 0000,20141007 0000,42, ,DEG F
MHP,D,32,TEMP MN,20141008 0000,20141008 0000,40, ,DEG F
MHP,D,32,TEMP MN,20141009 0000,20141009 0000,36, ,DEG F
MHP,D,32,TEMP MN,20141010 0000,20141010 0000,35, ,DEG F
MHP,D,32,TEMP MN,20141011 0000,20141011 0000,37, ,DEG F
MHP,D,32,TEMP MN,20141012 0000,20141012 0000,34, ,DEG F
MHP,D,32,TEMP MN,20141013 0000,20141013 0000,39, ,DEG F
MHP,D,32,TEMP MN,20141014 0000,20141014 0000,38, ,DEG F
MHP,D,32,TEMP MN,20141015 0000,20141015 0000,32, ,DEG F
MHP,D,32,TEMP MN,20141016 0000,20141016 0000,32, ,DEG F
MHP,D,32,TEMP MN,20141017 0000,20141017 0000,34, ,DEG F
MHP,D,32,TEMP MN,20141018 0000,20141018 0000,32, ,DEG F
MHP,D,32,TEMP MN,20141019 0000,20141019 0000,34, ,DEG F
MHP,D,32,TEMP MN,20141020 0000,20141020 0000,35, ,DEG F
MHP,D,32,TEMP MN,20141021 0000,20141021 0000,29, ,DEG F
MHP,D,32,TEMP MN,20141022 0000,20141022 0000,34, ,DEG F
MHP,D,32,TEMP MN,20141023 0000,20141023 0000,37, ,DEG F
MHP,D,32,TEMP MN,20141024 0000,20141024 0000,36, ,DEG F
MHP,D,32,TEMP MN,20141025 0000,20141025 0000,29, ,DEG F
MHP,D,32,TEMP MN,20141026 0000,20141026 0000,28, ,DEG F
MHP,D,32,TEMP MN,20141027 0000,20141027 0000,28, ,DEG F
MHP,D,32,TEMP MN,20141028 0000,20141028 0000,36, ,DEG F
MHP,D,32,TEMP MN,20141029 0000,20141029 0000,36, ,DEG F
MHP,D,32,TEMP MN,20141030 0000,20141030 0000,32, ,DEG F
MHP,D,32,TEMP MN,20141031 0000,20141031 0000,27, ,DEG F
MHP,D,32,TEMP MN,20141101 0000,20141101 0000,17, ,DEG F
MHP,D,32,TEMP MN,20141102 0000,20141102 0000,14, ,DEG F
MHP,D,32,TEMP MN,20141103 0000,20141103 0000,12, ,DEG F
MHP,D,32,TEMP MN,20141104 0000,20141104 0000,26, ,DEG F
MHP,D,32,TEMP MN,20141105 0000,20141105 0000,32, ,DEG F
MHP,D,32,TEMP MN,20141106 0000,20141106 0000,35, ,DEG F
MHP,D,32,TEMP MN,20141107 0000,20141107 0000,37, ,DEG F
MHP,D,32,TEMP MN,20141108 0000,20141108 0000,37, ,DEG F
MHP,D,32,TEMP MN,20141109 0000,20141109 0000,37, ,DEG F
MHP,D,32,TEMP MN,20141110 0000,20141110 0000,33, ,DEG F
MHP,D,32,TEMP MN,20141111 0000,20141111 0000,30, ,DEG F
MHP,D,32,TEMP MN,20141112 0000,20141112 0000,30, ,DEG F
MHP,D,32,TEMP MN,20141113 0000,20141113 0000,29, ,DEG F
MHP,D,32,TEMP MN,20141114 0000,20141114 0000,27, ,DEG F
MHP,D,32,TEMP MN,20141115 0000,20141115 0000,21, ,DEG F
MHP,D,32,TEMP MN,20141116 0000,20141116 0000,14, ,DEG F
MHP,D,32,TEMP MN,20141117 0000,20141117 0000,25, ,DEG F
MHP,D,32,TEMP MN,20141118 0000,20141118 0000,25, ,DEG F
MHP,D,32,TEMP MN,20141119 0000,20141119 0000,27, ,DEG F
MHP,D,32,TEMP MN,20141120 0000,20141120 0000,21, ,DEG F
MHP,D,32,TEMP MN,20141121 0000,20141121 0000,20, ,DEG F
MHP,D,32,TEMP MN,20141122 0000,20141122 0000,23, ,DEG F
MHP,D,32,TEMP MN,20141123 0000,20141123 0000,23, ,DEG F
MHP,D,32,TEMP MN,20141124 0000,20141124 0000,22, ,DEG F
MHP,D,32,TEMP MN,20141125 0000,20141125 0000,30, ,DEG F
MHP,D,32,TEMP MN,20141126 0000,20141126 0000,34, ,DEG F
MHP,D,32,TEMP MN,20141127 0000,20141127 0000,35, ,DEG F
MHP,D,32,TEMP MN,20141128 0000,20141128 0000,30, ,DEG F
MHP,D,32,TEMP MN,20141129 0000,20141129 0000,29, ,DEG F
MHP,D,32,TEMP MN,20141130 0000,20141130 0000,26, ,DEG F
MHP,D,32,TEMP MN,20141201 0000,20141201 0000,23, ,DEG F
MHP,D,32,TEMP MN,20141202 0000,20141202 0000,31, ,DEG F
MHP,D,32,TEMP MN,20141203 0000,20141203 0000,29, ,DEG F
MHP,D,32,TEMP MN,20141204 0000,20141204 0000,25, ,DEG F
MHP,D,32,TEMP MN,20141205 0000,20141205 0000,25, ,DEG F
MHP,D,32,TEMP MN,20141206 0000,20141206 0000,24, ,DEG F
MHP,D,32,TEMP MN,20141207 0000,20141207 0000,25, ,DEG F
MHP,D,32,TEMP MN,20141208 0000,20141208 0000,28, ,DEG F
MHP,D,32,TEMP MN,20141209 0000,20141209 0000,30, ,DEG F
MHP,D,32,TEMP MN,20141210 0000,20141210 0000,31, ,DEG F
MHP,D,32,TEMP MN,20141211 0000,20141211 0000,30, ,DEG F
MHP,D,32,TEMP MN,20141212 0000,20141212 0000,21, ,DEG F
MHP,D,32,TEMP MN,20141213 0000,20141213 0000,13, ,DEG F
MHP,D,32,TEMP MN,20141214 0000,20141214 0000,13, ,DEG F
MHP,D,32,TEMP MN,20141215 0000,20141215 0000,21, ,DEG F
MHP,D,32,TEMP MN,20141216 0000,20141216 0000,20, ,DEG F
MHP,D,32,TEMP MN,20141217 0000,20141217 0000,16, ,DEG F
MHP,D,32,TEMP MN,20141218 0000,20141218 0000,15, ,DEG F
MHP,D,32,TEMP MN,20141219 0000,20141219 0000,21, ,DEG F
MHP,D,32,TEMP MN,20141220 0000,20141220 0000,27, ,DEG F
MHP,D,32,TEMP MN,20141221 0000,20141221 0000,30, ,DEG F
MHP,D,32,TEMP MN,20141222 0000,20141222 0000,30, ,DEG F
MHP,D,32,TEMP MN,20141223 0000,20141223 0000,27, ,DEG F
MHP,D,32,TEMP MN,20141224 0000,20141224 0000,14, ,DEG F
MHP,D,32,TEMP MN,20141225 0000,20141225 0000,6, ,DEG F
MHP,D,32,TEMP MN,20141226 0000,20141226 0000,5, ,DEG F
MHP,D,32,TEMP MN,20141227 0000,20141227 0000,11, ,DEG F
MHP,D,32,TEMP MN,20141228 0000,20141228 0000,22, ,DEG F
MHP,D,32,TEMP MN,20141229 0000,20141229 0000,12, ,DEG F
MHP,D,32,TEMP MN,20141230 0000,20141230 0000,-2, ,DEG F
MHP,D,32,TEMP MN,20141231 0000,20141231 0000,-3, ,DEG F
MHP,D,32,TEMP MN,20150101 0000,20150101 0000,11, ,DEG F
MHP,D,32,TEMP MN,20150102 0000,20150102 0000,18, ,DEG F
MHP,D,32,TEMP MN,20150103 0000,20150103 0000,21, ,DEG F
MHP,D,32,TEMP MN,20150104 0000,20150104 0000,28, ,DEG F
MHP,D,32,TEMP MN,20150105 0000,20150105 0000,30, ,DEG F
MHP,D,32,TEMP MN,20150106 0000,20150106 0000,32, ,DEG F
MHP,D,32,TEMP MN,20150107 0000,20150107 0000,31, ,DEG F
MHP,D,32,TEMP MN,20150108 0000,20150108 0000,30, ,DEG F
MHP,D,32,TEMP MN,20150109 0000,20150109 0000,30, ,DEG F
MHP,D,32,TEMP MN,20150110 0000,20150110 0000,28, ,DEG F
MHP,D,32,TEMP MN,20150111 0000,20150111 0000,25, ,DEG F
MHP,D,32,TEMP MN,20150112 0000,20150112 0000,23, ,DEG F
MHP,D,32,TEMP MN,20150113 0000,20150113 0000,20, ,DEG F
MHP,D,32,TEMP MN,20150114 0000,20150114 0000,21, ,DEG F
MHP,D,32,TEMP MN,20150115 0000,20150115 0000,27, ,DEG F
MHP,D,32,TEMP MN,20150116 0000,20150116 0000,31, ,DEG F
MHP,D,32,TEMP MN,20150117 0000,20150117 0000,31, ,DEG F
MHP,D,32,TEMP MN,20150118 0000,20150118 0000,29, ,DEG F
MHP,D,32,TEMP MN,20150119 0000,20150119 0000,27, ,DEG F
MHP,D,32,TEMP MN,20150120 0000,20150120 0000,21, ,DEG F
MHP,D,32,TEMP MN,20150121 0000,20150121 0000,18, ,DEG F
MHP,D,32,TEMP MN,20150122 0000,20150122 0000,23, ,DEG F
MHP,D,32,TEMP MN,20150123 0000,20150123 0000,24, ,DEG F
MHP,D,32,TEMP MN,20150124 0000,20150124 0000,27, ,DEG F
MHP,D,32,TEMP MN,20150125 0000,20150125 0000,30, ,DEG F
MHP,D,32,TEMP MN,20150126 0000,20150126 0000,30, ,DEG F
MHP,D,32,TEMP MN,20150127 0000,20150127 0000,24, ,DEG F
MHP,D,32,TEMP MN,20150128 0000,20150128 0000,22, ,DEG F
MHP,D,32,TEMP MN,20150129 0000,20150129 0000,24, ,DEG F
MHP,D,32,TEMP MN,20150130 0000,20150130 0000,24, ,DEG F
MHP,D,32,TEMP MN,20150131 0000,20150131 0000,23, ,DEG F
MHP,D,32,TEMP MN,20150201 0000,20150201 0000,27, ,DEG F
MHP,D,32,TEMP MN,20150202 0000,20150202 0000,28, ,DEG F
MHP,D,32,TEMP MN,20150203 0000,20150203 0000,29, ,DEG F
MHP,D,32,TEMP MN,20150204 0000,20150204 0000,32, ,DEG F
MHP,D,32,TEMP MN,20150205 0000,20150205 0000,32, ,DEG F
MHP,D,32,TEMP MN,20150206 0000,20150206 0000,27, ,DEG F
MHP,D,32,TEMP MN,20150207 0000,20150207 0000,27, ,DEG F
MHP,D,32,TEMP MN,20150208 0000,20150208 0000,30, ,DEG F
MHP,D,32,TEMP MN,20150209 0000,20150209 0000,24, ,DEG F
MHP,D,32,TEMP MN,20150210 0000,20150210 0000,21, ,DEG F
MHP,D,32,TEMP MN,20150211 0000,20150211 0000,28, ,DEG F
MHP,D,32,TEMP MN,20150212 0000,20150212 0000,34, ,DEG F
MHP,D,32,TEMP MN,20150213 0000,20150213 0000,34, ,DEG F
MHP,D,32,TEMP MN,20150214 0000,20150214 0000,33, ,DEG F
MHP,D,32,TEMP MN,20150215 0000,20150215 0000,32, ,DEG F
MHP,D,32,TEMP MN,20150216 0000,20150216 0000,32, ,DEG F
MHP,D,32,TEMP MN,20150217 0000,20150217 0000,32, ,DEG F
MHP,D,32,TEMP MN,20150218 0000,20150218 0000,32, ,DEG F
MHP,D,32,TEMP MN,20150219 0000,20150219 0000,32, ,DEG F
MHP,D,32,TEMP MN,20150220 0000,20150220 0000,28, ,DEG F
MHP,D,32,TEMP MN,20150221 0000,20150221 0000,23, ,DEG F
MHP,D,32,TEMP MN,20150222 0000,20150222 0000,14, ,DEG F
MHP,D,32,TEMP MN,20150223 0000,20150223 0000,11, ,DEG F
MHP,D,32,TEMP MN,20150224 0000,20150224 0000,9, ,DEG F
MHP,D,32,TEMP MN,20150225 0000,20150225 0000,28, ,DEG F
MHP,D,32,TEMP MN,20150226 0000,20150226 0000,27, ,DEG F
MHP,D,32,TEMP MN,20150227 0000,20150227 0000,18, ,DEG F
MHP,D,32,TEMP MN,20150228 0000,20150228 0000,13, ,DEG F
MHP,D,32,TEMP MN,20150301 0000,20150301 0000,15, ,DEG F
MHP,D,32,TEMP MN,20150302 0000,20150302 0000,13, ,DEG F
MHP,D,32,TEMP MN,20150303 0000,20150303 0000,11, ,DEG F
MHP,D,32,TEMP MN,20150304 0000,20150304 0000,10, ,DEG F
MHP,D,32,TEMP MN,20150305 0000,20150305 0000,20, ,DEG F
MHP,D,32,TEMP MN,20150306 0000,20150306 0000,25, ,DEG F
MHP,D,32,TEMP MN,20150307 0000,20150307 0000,27, ,DEG F
MHP,D,32,TEMP MN,20150308 0000,20150308 0000,29, ,DEG F
MHP,D,32,TEMP MN,20150309 0000,20150309 0000,28, ,DEG F
MHP,D,32,TEMP MN,20150310 0000,20150310 0000,28, ,DEG F
MHP,D,32,TEMP MN,20150311 0000,20150311 0000,27, ,DEG F
MHP,D,32,TEMP MN,20150312 0000,20150312 0000,27, ,DEG F
MHP,D,32,TEMP MN,20150313 0000,20150313 0000,27, ,DEG F
MHP,D,32,TEMP MN,20150314 0000,20150314 0000,34, ,DEG F
MHP,D,32,TEMP MN,20150315 0000,20150315 0000,33, ,DEG F
MHP,D,32,TEMP MN,20150316 0000,20150316 0000,32, ,DEG F
MHP,D,32,TEMP MN,20150317 0000,20150317 0000,32, ,DEG F
MHP,D,32,TEMP MN,20150318 0000,20150318 0000,28, ,DEG F
MHP,D,32,TEMP MN,20150319 0000,20150319 0000,26, ,DEG F
MHP,D,32,TEMP MN,20150320 0000,20150320 0000,32, ,DEG F
MHP,D,32,TEMP MN,20150321 0000,20150321 0000,27, ,DEG F
MHP,D,32,TEMP MN,20150322 0000,20150322 0000,27, ,DEG F
MHP,D,32,TEMP MN,20150323 0000,20150323 0000,27, ,DEG F
MHP,D,32,TEMP MN,20150324 0000,20150324 0000,24, ,DEG F
MHP,D,32,TEMP MN,20150325 0000,20150325 0000,27, ,DEG F
MHP,D,32,TEMP MN,20150326 0000,20150326 0000,32, ,DEG F
MHP,D,32,TEMP MN,20150327 0000,20150327 0000,34, ,DEG F
MHP,D,32,TEMP MN,20150328 0000,20150328 0000,31, ,DEG F
MHP,D,32,TEMP MN,20150329 0000,20150329 0000,33, ,DEG F
MHP,D,32,TEMP MN,20150330 0000,20150330 0000,34, ,DEG F
MHP,D,32,TEMP MN,20150331 0000,20150331 0000,27, ,DEG F
MHP,D,32,TEMP MN,20150401 0000,20150401 0000,24, ,DEG F
MHP,D,32,TEMP MN,20150402 0000,20150402 0000,16, ,DEG F
MHP,D,32,TEMP MN,20150403 0000,20150403 0000,19, ,DEG F
