STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
CAP,D,3,SNOW WC,20140811 0000,20140811 0500,0.00, ,INCHES
CAP,D,3,SNOW WC,20140812 0000,20140812 0500,0.00, ,INCHES
CAP,D,3,SNOW WC,20140813 0000,20140813 0500,0.00, ,INCHES
CAP,D,3,SNOW WC,20140814 0000,20140814 0500,0.00, ,INCHES
CAP,D,3,SNOW WC,20140815 0000,20140815 0500,0.00, ,INCHES
CAP,D,3,SNOW WC,20140816 0000,20140816 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140817 0000,20140817 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140818 0000,20140818 0500,0.00, ,INCHES
CAP,D,3,SNOW WC,20140819 0000,20140819 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140820 0000,20140820 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140821 0000,20140821 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140822 0000,20140822 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140823 0000,20140823 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140824 0000,20140824 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140825 0000,20140825 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140826 0000,20140826 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140827 0000,20140827 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140828 0000,20140828 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140829 0000,20140829 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140830 0000,20140830 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140831 0000,20140831 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140901 0000,20140901 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140902 0000,20140902 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140903 0000,20140903 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140904 0000,20140904 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140905 0000,20140905 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140906 0000,20140906 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140907 0000,20140907 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140908 0000,20140908 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140909 0000,20140909 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140910 0000,20140910 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140911 0000,20140911 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140912 0000,20140912 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140913 0000,20140913 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140914 0000,20140914 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140915 0000,20140915 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140916 0000,20140916 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140917 0000,20140917 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140918 0000,20140918 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140919 0000,20140919 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140920 0000,20140920 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140921 0000,20140921 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140922 0000,20140922 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140923 0000,20140923 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140924 0000,20140924 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140925 0000,20140925 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140926 0000,20140926 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140927 0000,20140927 0300,0.12, ,INCHES
CAP,D,3,SNOW WC,20140928 0000,20140928 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140929 0000,20140929 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20140930 0000,20140930 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141001 0000,20141001 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141002 0000,20141002 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141003 0000,20141003 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141004 0000,20141004 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141005 0000,20141005 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141006 0000,20141006 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141007 0000,20141007 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141008 0000,20141008 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141009 0000,20141009 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20141010 0000,20141010 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20141011 0000,20141011 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20141012 0000,20141012 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20141013 0000,20141013 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141014 0000,20141014 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141015 0000,20141015 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20141016 0000,20141016 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20141017 0000,20141017 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20141018 0000,20141018 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20141019 0000,20141019 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20141020 0000,20141020 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141021 0000,20141021 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141022 0000,20141022 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20141023 0000,20141023 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141024 0000,20141024 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141025 0000,20141025 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141026 0000,20141026 0500,0.12, ,INCHES
CAP,D,3,SNOW WC,20141027 0000,20141027 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141028 0000,20141028 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141029 0000,20141029 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141030 0000,20141030 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141031 0000,20141031 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141101 0000,20141101 0500,0.00, ,INCHES
CAP,D,3,SNOW WC,20141102 0000,20141102 0500,0.36, ,INCHES
CAP,D,3,SNOW WC,20141103 0000,20141103 0500,0.24, ,INCHES
CAP,D,3,SNOW WC,20141104 0000,20141104 0500,0.24, ,INCHES
CAP,D,3,SNOW WC,20141105 0000,20141105 0500,0.24, ,INCHES
CAP,D,3,SNOW WC,20141106 0000,20141106 0500,0.12, ,INCHES
CAP,D,3,SNOW WC,20141107 0000,20141107 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141108 0000,20141108 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141109 0000,20141109 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141110 0000,20141110 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141111 0000,20141111 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141112 0000,20141112 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141113 0000,20141113 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141114 0000,20141114 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141115 0000,20141115 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141116 0000,20141116 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20141117 0000,20141117 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20141118 0000,20141118 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20141119 0000,20141119 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141120 0000,20141120 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141121 0000,20141121 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141122 0000,20141122 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141123 0000,20141123 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20141124 0000,20141124 0500,-0.48, ,INCHES
CAP,D,3,SNOW WC,20141125 0000,20141125 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20141126 0000,20141126 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20141127 0000,20141127 0500,0.12, ,INCHES
CAP,D,3,SNOW WC,20141128 0000,20141128 0500,0.12, ,INCHES
CAP,D,3,SNOW WC,20141129 0000,20141129 0500,0.00, ,INCHES
CAP,D,3,SNOW WC,20141130 0000,20141130 0500,0.36, ,INCHES
CAP,D,3,SNOW WC,20141201 0000,20141201 0500,0.48, ,INCHES
CAP,D,3,SNOW WC,20141202 0000,20141202 0500,0.48, ,INCHES
CAP,D,3,SNOW WC,20141203 0000,20141203 0500,1.08, ,INCHES
CAP,D,3,SNOW WC,20141204 0000,20141204 0500,1.92, ,INCHES
CAP,D,3,SNOW WC,20141205 0000,20141205 0500,1.92, ,INCHES
CAP,D,3,SNOW WC,20141206 0000,20141206 0500,1.80, ,INCHES
CAP,D,3,SNOW WC,20141207 0000,20141207 0500,1.56, ,INCHES
CAP,D,3,SNOW WC,20141208 0000,20141208 0500,1.80, ,INCHES
CAP,D,3,SNOW WC,20141209 0000,20141209 0500,1.56, ,INCHES
CAP,D,3,SNOW WC,20141210 0000,20141210 0500,1.20, ,INCHES
CAP,D,3,SNOW WC,20141211 0000,20141211 0500,1.56, ,INCHES
CAP,D,3,SNOW WC,20141212 0000,20141212 0500,2.40, ,INCHES
CAP,D,3,SNOW WC,20141213 0000,20141213 0500,3.12, ,INCHES
CAP,D,3,SNOW WC,20141214 0000,20141214 0500,3.12, ,INCHES
CAP,D,3,SNOW WC,20141215 0000,20141215 0500,3.12, ,INCHES
CAP,D,3,SNOW WC,20141216 0000,20141216 0500,3.24, ,INCHES
CAP,D,3,SNOW WC,20141217 0000,20141217 0500,3.48, ,INCHES
CAP,D,3,SNOW WC,20141218 0000,20141218 0500,3.60, ,INCHES
CAP,D,3,SNOW WC,20141219 0000,20141219 0500,3.60, ,INCHES
CAP,D,3,SNOW WC,20141220 0000,20141220 0500,4.44, ,INCHES
CAP,D,3,SNOW WC,20141221 0000,20141221 0500,5.40, ,INCHES
CAP,D,3,SNOW WC,20141222 0000,20141222 0500,5.16, ,INCHES
CAP,D,3,SNOW WC,20141223 0000,20141223 0500,5.16, ,INCHES
CAP,D,3,SNOW WC,20141224 0000,20141224 0500,5.16, ,INCHES
CAP,D,3,SNOW WC,20141225 0000,20141225 0500,5.64, ,INCHES
CAP,D,3,SNOW WC,20141226 0000,20141226 0500,5.64, ,INCHES
CAP,D,3,SNOW WC,20141227 0000,20141227 0500,5.40, ,INCHES
CAP,D,3,SNOW WC,20141228 0000,20141228 0500,5.28, ,INCHES
CAP,D,3,SNOW WC,20141229 0000,20141229 0500,5.16, ,INCHES
CAP,D,3,SNOW WC,20141230 0000,20141230 0500,5.40, ,INCHES
CAP,D,3,SNOW WC,20141231 0000,20141231 0500,5.52, ,INCHES
CAP,D,3,SNOW WC,20150101 0000,20150101 0500,5.52, ,INCHES
CAP,D,3,SNOW WC,20150102 0000,20150102 0500,5.40, ,INCHES
CAP,D,3,SNOW WC,20150103 0000,20150103 0500,5.28, ,INCHES
CAP,D,3,SNOW WC,20150104 0000,20150104 0500,5.04, ,INCHES
CAP,D,3,SNOW WC,20150105 0000,20150105 0500,4.80, ,INCHES
CAP,D,3,SNOW WC,20150106 0000,20150106 0500,4.92, ,INCHES
CAP,D,3,SNOW WC,20150107 0000,20150107 0500,5.28, ,INCHES
CAP,D,3,SNOW WC,20150108 0000,20150108 0500,5.52, ,INCHES
CAP,D,3,SNOW WC,20150109 0000,20150109 0500,5.64, ,INCHES
CAP,D,3,SNOW WC,20150110 0000,20150110 0500,5.64, ,INCHES
CAP,D,3,SNOW WC,20150111 0000,20150111 0500,5.76, ,INCHES
CAP,D,3,SNOW WC,20150112 0000,20150112 0500,5.76, ,INCHES
CAP,D,3,SNOW WC,20150113 0000,20150113 0500,5.76, ,INCHES
CAP,D,3,SNOW WC,20150114 0000,20150114 0500,5.52, ,INCHES
CAP,D,3,SNOW WC,20150115 0000,20150115 0500,5.88, ,INCHES
CAP,D,3,SNOW WC,20150116 0000,20150116 0500,5.88, ,INCHES
CAP,D,3,SNOW WC,20150117 0000,20150117 0500,5.88, ,INCHES
CAP,D,3,SNOW WC,20150118 0000,20150118 0500,6.00, ,INCHES
CAP,D,3,SNOW WC,20150119 0000,20150119 0500,6.24, ,INCHES
CAP,D,3,SNOW WC,20150120 0000,20150120 0500,6.24, ,INCHES
CAP,D,3,SNOW WC,20150121 0000,20150121 0500,6.24, ,INCHES
CAP,D,3,SNOW WC,20150122 0000,20150122 0500,5.76, ,INCHES
CAP,D,3,SNOW WC,20150123 0000,20150123 0500,6.12, ,INCHES
CAP,D,3,SNOW WC,20150124 0000,20150124 0500,6.00, ,INCHES
CAP,D,3,SNOW WC,20150125 0000,20150125 0500,5.88, ,INCHES
CAP,D,3,SNOW WC,20150126 0000,20150126 0500,5.88, ,INCHES
CAP,D,3,SNOW WC,20150127 0000,20150127 0500,5.88, ,INCHES
CAP,D,3,SNOW WC,20150128 0000,20150128 0500,6.00, ,INCHES
CAP,D,3,SNOW WC,20150129 0000,20150129 0500,6.00, ,INCHES
CAP,D,3,SNOW WC,20150130 0000,20150130 0500,5.76, ,INCHES
CAP,D,3,SNOW WC,20150131 0000,20150131 0500,5.64, ,INCHES
CAP,D,3,SNOW WC,20150201 0000,20150201 0500,5.52, ,INCHES
CAP,D,3,SNOW WC,20150202 0000,20150202 0500,5.64, ,INCHES
CAP,D,3,SNOW WC,20150203 0000,20150203 0500,5.28, ,INCHES
CAP,D,3,SNOW WC,20150204 0000,20150204 0500,5.52, ,INCHES
CAP,D,3,SNOW WC,20150205 0000,20150205 0500,5.52, ,INCHES
CAP,D,3,SNOW WC,20150206 0000,20150206 0500,5.40, ,INCHES
CAP,D,3,SNOW WC,20150207 0000,20150207 0500,6.84, ,INCHES
CAP,D,3,SNOW WC,20150208 0000,20150208 0500,7.80, ,INCHES
CAP,D,3,SNOW WC,20150209 0000,20150209 0500,8.64, ,INCHES
CAP,D,3,SNOW WC,20150210 0000,20150210 0500,8.76, ,INCHES
CAP,D,3,SNOW WC,20150211 0000,20150211 0500,9.00, ,INCHES
CAP,D,3,SNOW WC,20150212 0000,20150212 0500,9.12, ,INCHES
CAP,D,3,SNOW WC,20150213 0000,20150213 0500,9.24, ,INCHES
CAP,D,3,SNOW WC,20150214 0000,20150214 0500,9.12, ,INCHES
CAP,D,3,SNOW WC,20150215 0000,20150215 0500,9.12, ,INCHES
CAP,D,3,SNOW WC,20150216 0000,20150216 0500,9.00, ,INCHES
CAP,D,3,SNOW WC,20150217 0000,20150217 0500,8.64, ,INCHES
CAP,D,3,SNOW WC,20150218 0000,20150218 0500,8.40, ,INCHES
CAP,D,3,SNOW WC,20150219 0000,20150219 0500,8.40, ,INCHES
CAP,D,3,SNOW WC,20150220 0000,20150220 0500,8.16, ,INCHES
CAP,D,3,SNOW WC,20150221 0000,20150221 0500,7.68, ,INCHES
CAP,D,3,SNOW WC,20150222 0000,20150222 0500,7.08, ,INCHES
CAP,D,3,SNOW WC,20150223 0000,20150223 0500,6.84, ,INCHES
CAP,D,3,SNOW WC,20150224 0000,20150224 0500,6.12, ,INCHES
CAP,D,3,SNOW WC,20150225 0000,20150225 0500,5.76, ,INCHES
CAP,D,3,SNOW WC,20150226 0000,20150226 0500,6.36, ,INCHES
CAP,D,3,SNOW WC,20150227 0000,20150227 0500,5.64, ,INCHES
CAP,D,3,SNOW WC,20150228 0000,20150228 0500,5.88, ,INCHES
CAP,D,3,SNOW WC,20150301 0000,20150301 0500,6.12, ,INCHES
CAP,D,3,SNOW WC,20150302 0000,20150302 0500,6.00, ,INCHES
CAP,D,3,SNOW WC,20150303 0000,20150303 0500,5.52, ,INCHES
CAP,D,3,SNOW WC,20150304 0000,20150304 0500,4.80, ,INCHES
CAP,D,3,SNOW WC,20150305 0000,20150305 0500,5.04, ,INCHES
CAP,D,3,SNOW WC,20150306 0000,20150306 0500,5.16, ,INCHES
CAP,D,3,SNOW WC,20150307 0000,20150307 0500,4.80, ,INCHES
CAP,D,3,SNOW WC,20150308 0000,20150308 0500,4.68, ,INCHES
CAP,D,3,SNOW WC,20150309 0000,20150309 0500,4.80, ,INCHES
CAP,D,3,SNOW WC,20150310 0000,20150310 0500,5.28, ,INCHES
CAP,D,3,SNOW WC,20150311 0000,20150311 0500,4.68, ,INCHES
CAP,D,3,SNOW WC,20150312 0000,20150312 0500,5.16, ,INCHES
CAP,D,3,SNOW WC,20150313 0000,20150313 0500,4.92, ,INCHES
CAP,D,3,SNOW WC,20150314 0000,20150314 0500,3.84, ,INCHES
CAP,D,3,SNOW WC,20150315 0000,20150315 0500,2.64, ,INCHES
CAP,D,3,SNOW WC,20150316 0000,20150316 0500,1.44, ,INCHES
CAP,D,3,SNOW WC,20150317 0000,20150317 0500,1.08, ,INCHES
CAP,D,3,SNOW WC,20150318 0000,20150318 0500,0.60, ,INCHES
CAP,D,3,SNOW WC,20150319 0000,20150319 0500,0.60, ,INCHES
CAP,D,3,SNOW WC,20150320 0000,20150320 0500,0.36, ,INCHES
CAP,D,3,SNOW WC,20150321 0000,20150321 0500,0.24, ,INCHES
CAP,D,3,SNOW WC,20150322 0000,20150322 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150323 0000,20150323 0500,0.00, ,INCHES
CAP,D,3,SNOW WC,20150324 0000,20150324 0500,0.36, ,INCHES
CAP,D,3,SNOW WC,20150325 0000,20150325 0500,0.24, ,INCHES
CAP,D,3,SNOW WC,20150326 0000,20150326 0500,0.12, ,INCHES
CAP,D,3,SNOW WC,20150327 0000,20150327 0500,0.12, ,INCHES
CAP,D,3,SNOW WC,20150328 0000,20150328 0500,0.00, ,INCHES
CAP,D,3,SNOW WC,20150329 0000,20150329 0500,0.00, ,INCHES
CAP,D,3,SNOW WC,20150330 0000,20150330 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150331 0000,20150331 0500,0.00, ,INCHES
CAP,D,3,SNOW WC,20150401 0000,20150401 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150402 0000,20150402 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20150403 0000,20150403 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20150404 0000,20150404 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20150405 0000,20150405 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20150406 0000,20150406 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150407 0000,20150407 0500,0.00, ,INCHES
CAP,D,3,SNOW WC,20150408 0000,20150408 0500,0.84, ,INCHES
CAP,D,3,SNOW WC,20150409 0000,20150409 0500,1.08, ,INCHES
CAP,D,3,SNOW WC,20150410 0000,20150410 0500,1.08, ,INCHES
CAP,D,3,SNOW WC,20150411 0000,20150411 0500,0.84, ,INCHES
CAP,D,3,SNOW WC,20150412 0000,20150412 0500,0.24, ,INCHES
CAP,D,3,SNOW WC,20150413 0000,20150413 0300,0.12, ,INCHES
CAP,D,3,SNOW WC,20150414 0000,20150414 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150415 0000,20150415 0500,0.00, ,INCHES
CAP,D,3,SNOW WC,20150416 0000,20150416 0500,0.12, ,INCHES
CAP,D,3,SNOW WC,20150417 0000,20150417 0500,0.00, ,INCHES
CAP,D,3,SNOW WC,20150418 0000,20150418 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150419 0000,20150419 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150420 0000,20150420 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150421 0000,20150421 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150422 0000,20150422 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150423 0000,20150423 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150424 0000,20150424 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150425 0000,20150425 0500,0.36, ,INCHES
CAP,D,3,SNOW WC,20150426 0000,20150426 0500,1.08, ,INCHES
CAP,D,3,SNOW WC,20150427 0000,20150427 0500,0.96, ,INCHES
CAP,D,3,SNOW WC,20150428 0000,20150428 0500,0.12, ,INCHES
CAP,D,3,SNOW WC,20150429 0000,20150429 0500,0.00, ,INCHES
CAP,D,3,SNOW WC,20150430 0000,20150430 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150501 0000,20150501 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150502 0000,20150502 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150503 0000,20150503 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150504 0000,20150504 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150505 0000,20150505 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20150506 0000,20150506 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20150507 0000,20150507 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150508 0000,20150508 0500,0.48, ,INCHES
CAP,D,3,SNOW WC,20150509 0000,20150509 0500,0.48, ,INCHES
CAP,D,3,SNOW WC,20150510 0000,20150510 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150511 0000,20150511 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150512 0000,20150512 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150513 0000,20150513 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20150514 0000,20150514 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20150515 0000,20150515 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150516 0000,20150516 0500,0.36, ,INCHES
CAP,D,3,SNOW WC,20150517 0000,20150517 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150518 0000,20150518 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150519 0000,20150519 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150520 0000,20150520 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150521 0000,20150521 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150522 0000,20150522 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150523 0000,20150523 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150524 0000,20150524 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150525 0000,20150525 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150526 0000,20150526 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150527 0000,20150527 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150528 0000,20150528 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20150529 0000,20150529 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150530 0000,20150530 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150531 0000,20150531 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150601 0000,20150601 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150602 0000,20150602 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20150603 0000,20150603 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20150604 0000,20150604 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20150605 0000,20150605 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20150606 0000,20150606 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20150607 0000,20150607 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150608 0000,20150608 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150609 0000,20150609 0500,-0.12, ,INCHES
CAP,D,3,SNOW WC,20150610 0000,20150610 0500,0.00, ,INCHES
CAP,D,3,SNOW WC,20150611 0000,20150611 0500,0.00, ,INCHES
CAP,D,3,SNOW WC,20150612 0000,20150612 0500,-0.24, ,INCHES
CAP,D,3,SNOW WC,20150613 0000,20150613 0500,-0.36, ,INCHES
CAP,D,3,SNOW WC,20150614 0000,20150614 0500,-0.36, ,INCHES
CAP,D,3,SNOW WC,20150615 0000,20150615 0500,-0.48, ,INCHES
CAP,D,3,SNOW WC,20150616 0000,20150616 0500,-0.48, ,INCHES
CAP,D,3,SNOW WC,20150617 0000,20150617 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150618 0000,20150618 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150619 0000,20150619 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150620 0000,20150620 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150621 0000,20150621 0500,-0.48, ,INCHES
CAP,D,3,SNOW WC,20150622 0000,20150622 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150623 0000,20150623 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150624 0000,20150624 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150625 0000,20150625 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150626 0000,20150626 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150627 0000,20150627 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150628 0000,20150628 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150629 0000,20150629 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150630 0000,20150630 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150701 0000,20150701 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150702 0000,20150702 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150703 0000,20150703 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150704 0000,20150704 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150705 0000,20150705 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150706 0000,20150706 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150707 0000,20150707 0500,-0.60, ,INCHES
CAP,D,3,SNOW WC,20150708 0000,20150708 0500,-0.72, ,INCHES
CAP,D,3,SNOW WC,20150709 0000,20150709 0500,-0.72, ,INCHES
CAP,D,3,SNOW WC,20150710 0000,20150710 0500,-0.72, ,INCHES
CAP,D,3,SNOW WC,20150711 0000,20150711 0500,-0.72, ,INCHES
CAP,D,3,SNOW WC,20150712 0000,20150712 0500,-0.72, ,INCHES
CAP,D,3,SNOW WC,20150713 0000,20150713 0300,-0.72, ,INCHES
CAP,D,3,SNOW WC,20150714 0000,20150714 0500,-0.84, ,INCHES
CAP,D,3,SNOW WC,20150715 0000,20150715 0500,-0.84, ,INCHES
CAP,D,3,SNOW WC,20150716 0000,20150716 0500,-0.72, ,INCHES
CAP,D,3,SNOW WC,20150717 0000,20150717 0500,-0.72, ,INCHES
CAP,D,3,SNOW WC,20150718 0000,20150718 0500,-0.72, ,INCHES
CAP,D,3,SNOW WC,20150719 0000,20150719 0500,-0.84, ,INCHES
